2025-07-14 20:47:46,278 - INFO - 


STARTED TRAINING

2025-07-14 20:47:46,278 - INFO - {'train_root_path': 'maize_dataset_split/train', 'train_csv_file_path': 'maize_dataset_split/train.csv', 'val_root_path': 'maize_dataset_split/val', 'val_csv_file_path': 'maize_dataset_split/val.csv', 'img_size': (224, 224), 'learning_rate': 1e-05, 'epochs': 200, 'batch_size': 64, 'shuffle': True, 'save_every_n_epochs': 40, 'save_every_n_iteration_percentage': 101, 'validation_every_n_iteration_percentage': 100, 'random_seed': 42, 'beta1': 0.9, 'beta2': 0.98, 'eps': 1e-09, 'weights_dir': 'weights', 'log_file': 'training_logs.log', 'resume_from': None, 'device': 'cuda'}
2025-07-14 20:47:47,267 - INFO - Total batches: 46, save_every: 46, validate_every: 46
2025-07-14 20:48:14,049 - INFO - Epoch : 2 | Iteration : 29 | Iteration Loss : 0.3839173913002014 | Running Epoch Loss : 10.378632500767708
2025-07-14 20:48:14,185 - INFO - Epoch : 2 | Iteration : 30 | Iteration Loss : 0.37274837493896484 | Running Epoch Loss : 10.751380875706673
2025-07-14 20:48:14,428 - INFO - Epoch : 2 | Iteration : 31 | Iteration Loss : 0.3166113495826721 | Running Epoch Loss : 11.067992225289345
2025-07-14 20:48:14,566 - INFO - Epoch : 2 | Iteration : 32 | Iteration Loss : 0.21483109891414642 | Running Epoch Loss : 11.282823324203491
2025-07-14 20:48:14,774 - INFO - Epoch : 2 | Iteration : 33 | Iteration Loss : 0.30115464329719543 | Running Epoch Loss : 11.583977967500687
2025-07-14 20:48:14,912 - INFO - Epoch : 2 | Iteration : 34 | Iteration Loss : 0.32042965292930603 | Running Epoch Loss : 11.904407620429993
2025-07-14 20:48:15,072 - INFO - Epoch : 2 | Iteration : 35 | Iteration Loss : 0.3518475592136383 | Running Epoch Loss : 12.256255179643631
2025-07-14 20:48:15,211 - INFO - Epoch : 2 | Iteration : 36 | Iteration Loss : 0.22801345586776733 | Running Epoch Loss : 12.484268635511398
2025-07-14 20:48:15,406 - INFO - Epoch : 2 | Iteration : 37 | Iteration Loss : 0.2721635401248932 | Running Epoch Loss : 12.756432175636292
2025-07-14 20:48:15,544 - INFO - Epoch : 2 | Iteration : 38 | Iteration Loss : 0.28053924441337585 | Running Epoch Loss : 13.036971420049667
